reific/braid,,1.3.4,1.6,,org.reific.jmh.BraidJmhBenchmarks.pojoStringSame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,b9274fa0ac60080a26a9e9238b8d31b2e2bda265a744ca6ecda0624f2e54dcf5
reific/braid,,1.3.4,1.6,,org.reific.jmh.BraidJmhBenchmarks.pojoBraidSame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,631505f2bb96f714df048c989294407ac05b7ab9bca2acca40b194d86dd79cc6
reific/braid,,1.3.4,1.6,,org.reific.jmh.BraidJmhBenchmarks.pojoBraidSameDirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,6f0133e64863cd08d119a75eb71c39418e877abdd57078c8e8857e58fca0cbbe
reific/braid,,1.3.4,1.6,,org.reific.jmh.BraidJmhBenchmarks.pojoBraidSameCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,6b6c7a8e8accd66059666ec38a8831efab907d74efd6710d083f2da4270a098c
reific/braid,,1.3.4,1.6,,org.reific.jmh.BraidJmhBenchmarks.pojoBraidSameCommonTwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,9dd654c284480aa0706eceb237ea4d2ac26849217d8755710415e47ece7ac4b5
reific/braid,,1.3.4,1.6,,org.reific.jmh.BraidJmhBenchmarks.pojoBraidSameRememberLastOne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,eb1bad71af5a2f7923a53347e702bd761f22c26c6806edd1ab5a5bce3aec2065
reific/braid,,1.3.4,1.6,,org.reific.jmh.BraidJmhBenchmarks.pojoBraidSameRememberLastTwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,e7cd2dc34745cdeedcf9e3f16197118ec209d99b7941f47d32022dc170eea8ae
reific/braid,,1.3.4,1.6,,org.reific.jmh.BraidJmhBenchmarks.pojoStringRandom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,c1516fca92fb06476b6503fbe7445e2c7df17131b0f6de49b6b17097dc16bbb3
reific/braid,,1.3.4,1.6,,org.reific.jmh.BraidJmhBenchmarks.pojoBraidRandom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,59511551493449c3349ff4238eff26bb46931c284e6a26841c222a1a1084c888
reific/braid,,1.3.4,1.6,,org.reific.jmh.BraidJmhBenchmarks.pojoStringPermuted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,org.reific.jmh.BraidJmhBenchmarks.PermutedStringState,1,false,false,false,false,false,,0,0,false,aee5efc2cca7d08177e17e36b6994f89a2d50dedec10aa65ddcadd7577dde3d5
reific/braid,,1.3.4,1.6,,org.reific.jmh.BraidJmhBenchmarks.pojoBraidPermuted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,org.reific.jmh.BraidJmhBenchmarks.PermutedStringState,1,false,false,false,false,false,,0,0,false,c8b64808dd6b3efd3019172cc4a40ee3bd13d04a49d4516086887261d3d33fcb
