komiya-atsushi/fast-rng-java,,,JavaVersion.VERSION_1_8,JavaVersion.VERSION_1_8,biz.k11i.rng.NextIntWithBoundBenchmark.FixedBound.jdk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,bound=biz.k11i.rng.NextIntWithBoundBenchmark.FixedBound,1,0,false,774be5dcfdcf038480fbe7ddcab82fce6e35ea9dea5f5e73785fb0826a00ce41
komiya-atsushi/fast-rng-java,,,JavaVersion.VERSION_1_8,JavaVersion.VERSION_1_8,biz.k11i.rng.NextIntWithBoundBenchmark.FixedBound.nearlyDivisionless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,bound=biz.k11i.rng.NextIntWithBoundBenchmark.FixedBound,1,0,false,72d16601e2aabb4f71e62736945262d7c0720ff18e6812cc07a00073204a5a70
komiya-atsushi/fast-rng-java,,,JavaVersion.VERSION_1_8,JavaVersion.VERSION_1_8,biz.k11i.rng.NextIntWithBoundBenchmark.ArbitraryBounds.jdk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,83960f886bdb32c58ca84fa3d98998aa50a8b94e382df979695caae6c371b7e5
komiya-atsushi/fast-rng-java,,,JavaVersion.VERSION_1_8,JavaVersion.VERSION_1_8,biz.k11i.rng.NextIntWithBoundBenchmark.ArbitraryBounds.nearlyDivisionless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,3df800287bed8ddd72ca71884b985688476f0d47de24b133a330a42ce12439b5
komiya-atsushi/fast-rng-java,,,JavaVersion.VERSION_1_8,JavaVersion.VERSION_1_8,biz.k11i.rng.ExponentialBenchmark.commonsMath3_algorithmSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,7b1246387a6146cece0bdb2a00055fab3bf1c29c9776e906db2921603953cac8
komiya-atsushi/fast-rng-java,,,JavaVersion.VERSION_1_8,JavaVersion.VERSION_1_8,biz.k11i.rng.ExponentialBenchmark.fastRng_fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,c6d78405e5ecfaba7d53dd88d1b084f7876409ed9cdf50fd802317b3cd38c671
komiya-atsushi/fast-rng-java,,,JavaVersion.VERSION_1_8,JavaVersion.VERSION_1_8,biz.k11i.rng.ExponentialBenchmark.fastRng_general,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,1ab6b15242c22b000db3435b685c6cd9994e1b4d361a5a36e263357b351a2180
komiya-atsushi/fast-rng-java,,,JavaVersion.VERSION_1_8,JavaVersion.VERSION_1_8,biz.k11i.rng.GaussianBenchmark.javaUtilRandom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,d441a7e0bf1a63cdf069bf5f3223c0b070ded6121fc374b03826659eddc10130
komiya-atsushi/fast-rng-java,,,JavaVersion.VERSION_1_8,JavaVersion.VERSION_1_8,biz.k11i.rng.GaussianBenchmark.threadLocalRandom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,805ef5297fa42867e9a05b9f0eeb8dac589ed9913ad4f007b4d2705937888635
komiya-atsushi/fast-rng-java,,,JavaVersion.VERSION_1_8,JavaVersion.VERSION_1_8,biz.k11i.rng.GaussianBenchmark.fastRngWithThreadLocalRandom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,false,false,false,,0,0,false,bbc6610fe7fe8d9002b53aa2f54a3bfcb4111fafbc24d363d3c0b9d696a10148
